host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
56896140,2016-01-31,within a few hours,1,f,t,f,Rio De Janeiro,-22.98451,-43.1922,t,Loft,Entire home/apt,3,1,1,2,Real Bed,122,0,60,2,50,3,30,72,2019-11-18,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,2.82
154827010,2017-10-16,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96501,-43.17806,f,Apartment,Entire home/apt,6,1,2,3,Real Bed,348,0,150,1,0,7,1125,1,2018-01-02,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
77456712,2016-06-13,within an hour,0.75,f,t,f,Rio De Janeiro,-22.97632,-43.19137,f,Apartment,Entire home/apt,6,2.5,2,4,Real Bed,399,0,150,4,70,3,20,10,2019-11-17,96,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.43
105226518,2016-11-26,within an hour,1,t,t,f,Rio De Janeiro,-22.97529,-43.18957,t,Apartment,Entire home/apt,7,3,3,4,Real Bed,777,0,346,1,0,4,1125,1,2018-01-24,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
56037189,2016-01-25,within a few hours,1,f,t,t,Rio De Janeiro,-22.97552,-43.19076,f,Apartment,Private room,3,1,1,3,Real Bed,109,500,130,2,130,2,5,2,2018-02-12,100,10,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.09
155001158,2017-10-17,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96523,-43.17786,t,Loft,Entire home/apt,4,1,1,1,Real Bed,139,500,70,2,16,4,1125,22,2018-10-13,99,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.04
727233,2011-06-21,within a day,0.83,f,t,f,Rio De Janeiro,-22.97742,-43.19102,f,Apartment,Entire home/apt,6,2.5,3,5,Real Bed,449,1000,250,1,0,3,1125,3,2019-10-07,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.34
153721,2010-06-27,within a few hours,0.91,f,t,t,Rio De Janeiro,-22.96984,-43.18923,f,Apartment,Entire home/apt,7,2.5,3,4,Real Bed,449,1500,300,4,60,3,90,15,2019-11-07,96,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.71
11906337,2014-02-03,within an hour,1,t,t,t,Rio De Janeiro,-22.97423,-43.19149,f,Apartment,Entire home/apt,6,2,3,4,Real Bed,445,0,0,1,0,3,40,29,2019-10-07,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,1.29
9444597,2013-10-15,within a few hours,1,f,t,t,Rio De Janeiro,-22.978,-43.18944,f,Apartment,Private room,2,2,2,2,Real Bed,298,1200,160,2,100,3,90,1,2019-03-06,100,10,10,10,10,10,8,f,moderate,f,f,0.11
55254246,2016-01-19,within a day,0.64,f,t,f,Rio De Janeiro,-22.96182,-43.17615,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,218,0,200,4,120,2,1125,7,2019-01-02,91,9,8,10,10,10,8,f,strict_14_with_grace_period,f,f,0.3
155756736,2017-10-22,within a day,0.76,f,t,f,Rio De Janeiro,-22.9651,-43.17656,t,Loft,Entire home/apt,6,1,1,6,Real Bed,151,0,0,1,0,2,1125,5,2019-06-23,88,9,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.28
155890649,2017-10-23,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.98115,-43.19608,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,80,320,50,2,50,2,7,42,2019-08-06,90,10,9,10,10,10,10,t,moderate,f,f,1.72
155894895,2017-10-23,within an hour,1,f,t,f,Rio De Janeiro,-22.96537,-43.17959,f,Apartment,Private room,3,2,1,2,Real Bed,218,420,150,1,0,3,1125,7,2019-03-07,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.3
105003896,2016-11-24,within an hour,1,f,t,f,Rio De Janeiro,-22.9771,-43.19319,f,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,500,500,0,1,0,5,1125,4,2019-10-07,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.17
16544485,2014-06-08,within an hour,1,f,t,t,Rio De Janeiro,-22.9764,-43.18966,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,134,0,100,1,0,1,1125,14,2019-10-13,89,9,10,10,10,10,9,t,flexible,f,f,0.56
100074191,2016-10-17,within an hour,0.98,f,t,t,Rio De Janeiro,-22.9725,-43.18747,t,Apartment,Entire home/apt,4,1,0,3,Real Bed,101,0,200,4,100,1,1125,18,2019-11-06,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.79
64899556,2016-03-29,within an hour,1,f,t,t,Rio De Janeiro,-22.96908,-43.18213,t,Apartment,Entire home/apt,6,1,2,2,Real Bed,80,0,300,6,30,5,1125,13,2019-06-13,98,10,9,10,10,10,10,f,flexible,f,f,0.53
91654021,2016-08-24,within an hour,1,t,t,t,Rio De Janeiro,-22.96543,-43.17608,t,Apartment,Entire home/apt,10,5,4,7,Real Bed,1209,1500,400,1,0,3,1125,2,2019-07-08,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.17
91654021,2016-08-24,within an hour,1,t,t,t,Rio De Janeiro,-22.96399,-43.17562,t,Apartment,Entire home/apt,10,2.5,3,1,Real Bed,840,1000,350,1,0,3,1125,1,2019-09-29,100,10,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.55
91654021,2016-08-24,within an hour,1,t,t,t,Rio De Janeiro,-22.96558,-43.17564,t,Apartment,Entire home/apt,16,7.5,7,16,Real Bed,2070,2500,790,1,0,3,1125,1,2019-10-28,80,8,8,10,10,10,8,f,strict_14_with_grace_period,f,f,1
110324651,2017-01-07,within a few hours,1,t,t,f,Rio De Janeiro,-22.96718,-43.18765,t,Loft,Entire home/apt,7,1,0,4,Real Bed,151,2000,160,2,70,3,45,23,2019-11-18,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.97
25293126,2014-12-28,within an hour,1,t,t,f,Rio De Janeiro,-22.97166,-43.18812,t,Apartment,Entire home/apt,7,3,3,6,Real Bed,369,0,300,5,50,3,30,24,2019-10-23,98,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,1.06
31275569,2015-04-15,within a day,0.83,f,t,t,Rio De Janeiro,-22.98431,-43.19061,f,Apartment,Entire home/apt,5,2,2,3,Real Bed,449,0,250,4,90,3,1125,2,2019-10-02,100,10,10,10,10,10,10,t,super_strict_60,f,f,0.1
156776125,2017-10-30,within a day,0.9,f,t,f,Rio De Janeiro,-22.96858,-43.18723,f,Apartment,Entire home/apt,5,1,1,5,Real Bed,231,1000,100,1,80,3,8,3,2019-10-07,93,10,9,9,9,10,9,t,flexible,f,f,0.28
35101819,2015-06-05,within an hour,1,t,t,t,Rio De Janeiro,-22.98106,-43.19143,f,Apartment,Entire home/apt,6,2.5,3,3,Real Bed,500,3000,150,1,80,2,30,6,2019-11-17,93,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.27
59500592,2016-02-19,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97075,-43.18752,f,Apartment,Entire home/apt,5,2,2,3,Real Bed,122,1500,150,1,150,6,1125,1,2018-01-06,80,10,6,10,10,10,8,f,flexible,f,f,0.04
156821376,2017-10-30,within an hour,1,f,t,f,Rio De Janeiro,-22.97307,-43.19224,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,420,420,150,1,0,2,1125,4,2019-03-06,85,10,8,10,10,10,8,t,strict_14_with_grace_period,f,f,0.18
41425447,2015-08-13,N/A,0.892333129,f,t,t,Rio De Janeiro,-22.96723,-43.18101,f,Apartment,Entire home/apt,6,1,2,4,Real Bed,399,0,100,1,0,4,1125,9,2019-01-22,100,10,10,10,10,10,10,t,moderate,f,f,0.39
64899556,2016-03-29,within an hour,1,f,t,t,Rio De Janeiro,-22.96903,-43.18347,t,Apartment,Private room,2,1,1,1,Real Bed,46,0,40,2,0,1,1125,28,2019-10-14,93,10,9,10,9,10,9,t,moderate,f,f,1.14
64087437,2016-03-22,within a few hours,1,f,t,f,Rio De Janeiro,-22.96977,-43.18773,f,Apartment,Private room,2,1.5,1,1,Real Bed,84,420,150,1,0,2,20,69,2019-10-29,87,9,8,9,9,9,9,t,strict_14_with_grace_period,f,f,2.86
31110170,2015-04-12,within an hour,1,t,t,t,Rio De Janeiro,-22.97602,-43.18766,t,Apartment,Entire home/apt,6,1,1,5,Real Bed,139,350,150,1,40,2,90,103,2019-11-17,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,4.21
125533540,2017-04-12,within a few hours,0.93,f,t,f,Rio De Janeiro,-22.97539,-43.19055,t,Apartment,Entire home/apt,8,2,2,3,Real Bed,202,0,150,5,25,4,90,9,2019-07-11,98,10,10,10,10,10,10,f,moderate,f,f,0.39
157381399,2017-11-04,within an hour,0.95,f,t,f,Rio De Janeiro,-22.97168,-43.18511,f,Apartment,Entire home/apt,5,2,2,4,Real Bed,231,420,150,1,0,1,1125,67,2019-11-10,98,10,10,10,10,10,10,t,flexible,f,f,2.74
85069642,2016-07-21,within a day,0.8,f,t,f,Rio De Janeiro,-22.97699,-43.18869,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,348,0,150,1,0,2,30,1,2018-01-01,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
11975025,2014-02-05,within a few hours,1,t,t,f,Rio De Janeiro,-22.96221,-43.17715,t,Apartment,Entire home/apt,8,2.5,4,7,Real Bed,399,1500,250,4,35,4,1125,14,2019-11-18,97,10,9,10,10,10,9,t,moderate,f,f,0.61
44859919,2015-09-22,within an hour,1,t,t,f,Rio De Janeiro,-22.9785,-43.18876,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,176,1500,180,2,45,3,15,20,2019-11-10,93,10,9,10,10,10,9,f,moderate,f,f,0.82
84774648,2016-07-19,within a few hours,1,f,t,f,Rio De Janeiro,-22.9633,-43.18132,f,Apartment,Private room,2,1,1,1,Real Bed,84,0,21,1,140,1,7,1,2019-01-01,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.09
45682900,2015-10-03,within a day,1,f,t,t,Rio De Janeiro,-22.96788,-43.18125,f,Apartment,Entire home/apt,4,1,1,3,Real Bed,231,0,100,1,50,8,16,1,2018-01-07,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
157654644,2017-11-06,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96275,-43.17443,t,Condominium,Entire home/apt,7,1.5,2,4,Real Bed,584,329,100,5,50,3,1125,3,2018-02-18,87,10,9,10,9,10,10,t,strict_14_with_grace_period,f,f,0.13
13795236,2014-04-01,within a day,0.9,t,t,f,Rio De Janeiro,-22.96639,-43.19006,t,Apartment,Entire home/apt,10,6,4,5,Real Bed,999,0,300,1,0,1,1125,50,2019-11-10,97,10,10,10,10,10,10,f,moderate,f,f,2.12
91654021,2016-08-24,within an hour,1,t,t,t,Rio De Janeiro,-22.97986,-43.19293,t,Apartment,Entire home/apt,14,2,2,7,Real Bed,714,1000,289,12,99,2,1125,1,2019-03-06,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.11
91654021,2016-08-24,within an hour,1,t,t,t,Rio De Janeiro,-22.97775,-43.19096,t,Apartment,Entire home/apt,15,2,3,7,Real Bed,365,1000,230,10,45,3,1125,5,2019-11-11,92,9,8,9,10,10,10,f,strict_14_with_grace_period,f,f,0.21
51314789,2015-12-14,within an hour,1,t,t,t,Rio De Janeiro,-22.96112,-43.17439,t,Serviced apartment,Hotel room,2,1,1,1,Real Bed,130,0,100,1,0,2,30,55,2019-11-12,99,10,10,10,10,10,10,t,flexible,f,f,2.39
25661929,2015-01-05,within an hour,1,f,t,t,Rio De Janeiro,-22.97899,-43.19049,t,Apartment,Entire home/apt,3,1,1,3,Real Bed,193,500,180,1,0,5,15,49,2019-11-13,91,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,2.17
96207399,2016-09-21,within an hour,1,f,t,f,Rio De Janeiro,-22.97471,-43.19009,t,Apartment,Entire home/apt,5,1.5,1,2,Real Bed,147,0,120,3,19,3,89,26,2019-11-20,95,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,1.11
86205759,2016-07-26,within an hour,1,f,t,t,Rio De Janeiro,-22.96881,-43.18824,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,101,0,60,2,50,3,1125,6,2019-02-04,92,10,8,10,10,10,10,f,strict_14_with_grace_period,f,f,0.27
4255118,2012-11-26,within an hour,0.97,t,t,t,Rio De Janeiro,-22.98144,-43.19061,t,Apartment,Entire home/apt,8,4.5,5,5,Real Bed,4828,2187,327,1,0,3,60,2,2019-07-16,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.1
14163574,2014-04-11,within a day,0.61,f,t,t,Rio De Janeiro,-22.96492,-43.19171,f,Apartment,Private room,3,1,1,1,Real Bed,80,0,0,1,99,5,30,3,2019-03-06,87,9,9,10,10,9,9,f,strict_14_with_grace_period,f,f,0.14
980805,2011-08-16,within an hour,1,f,t,t,Rio De Janeiro,-22.98309,-43.19076,f,Apartment,Entire home/apt,2,1,1,2,Real Bed,122,500,200,1,0,30,90,6,2019-10-31,97,10,10,10,10,10,9,f,strict_14_with_grace_period,t,t,0.51
17503092,2014-07-01,within an hour,1,t,t,t,Rio De Janeiro,-22.98156,-43.18904,f,Apartment,Private room,2,1,1,1,Real Bed,218,420,150,1,0,2,1125,71,2019-11-18,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,3.21
19538766,2014-08-05,within a few hours,1,f,t,t,Rio De Janeiro,-22.96395,-43.18037,f,Apartment,Entire home/apt,4,1,1,4,Real Bed,138,420,120,2,25,3,1125,5,2019-07-10,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.47
45865282,2015-10-05,within a few hours,1,f,t,t,Rio De Janeiro,-22.96687,-43.18147,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,126,0,59,3,34,2,30,39,2018-07-22,98,10,10,10,10,10,10,t,moderate,f,f,1.67
71546707,2016-05-11,within a few hours,1,f,t,f,Rio De Janeiro,-22.96538,-43.17916,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,315,0,250,1,0,2,15,7,2019-09-22,87,9,9,9,9,9,8,f,moderate,f,f,0.3
91654021,2016-08-24,within an hour,1,t,t,t,Rio De Janeiro,-22.96444,-43.17724,t,Apartment,Entire home/apt,12,3,3,7,Real Bed,466,1000,0,10,59,3,1125,1,2018-01-29,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.05
61261660,2016-03-02,within an hour,0.89,f,t,f,Rio De Janeiro,-22.96868,-43.18242,f,Apartment,Entire home/apt,4,1,1,3,Real Bed,109,0,198,2,50,3,1125,6,2019-07-18,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.28
5615480,2013-03-25,within an hour,1,t,t,t,Rio De Janeiro,-22.95996,-43.17607,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,235,500,150,2,35,2,90,59,2019-11-22,99,10,10,10,10,10,10,t,super_strict_60,t,t,2.57
2704494,2012-06-21,within a few hours,0.94,t,t,t,Rio De Janeiro,-22.97279,-43.18803,t,Apartment,Entire home/apt,6,1,1,2,Real Bed,202,0,150,2,40,2,60,61,2019-11-10,99,10,10,10,10,10,10,t,strict_14_with_grace_period,t,t,2.55
79168473,2016-06-21,within a few hours,0.9,f,t,t,Rio De Janeiro,-22.96564,-43.17612,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,243,500,80,1,0,1,1125,14,2019-09-29,87,9,9,10,10,10,9,f,strict_14_with_grace_period,f,f,0.61
50435064,2015-12-03,within an hour,0.92,f,t,f,Rio De Janeiro,-22.96756,-43.17959,f,Apartment,Entire home/apt,4,1,2,2,Real Bed,88,420,50,7,0,4,1125,64,2019-10-15,93,9,9,10,10,10,9,t,moderate,f,f,2.7
108857654,2016-12-28,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96998,-43.18175,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,151,500,150,1,0,3,1125,3,2019-09-02,100,10,10,10,10,10,10,f,moderate,f,f,0.13
73382345,2016-05-22,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97481,-43.18889,t,Apartment,Private room,3,1,1,1,Real Bed,92,0,150,2,100,1,8,12,2018-05-29,100,10,10,10,10,10,10,t,moderate,f,f,0.49
11974091,2014-02-05,within an hour,1,t,t,t,Rio De Janeiro,-22.97367,-43.19119,t,Apartment,Entire home/apt,3,1,1,3,Real Bed,134,0,70,1,0,2,45,6,2019-11-04,100,10,10,10,10,10,10,f,flexible,f,f,0.41
158772925,2017-11-14,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96888,-43.18415,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,336,1050,210,1,0,2,30,2,2019-01-01,100,9,10,10,10,10,7,f,strict_14_with_grace_period,f,f,0.09
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.96408,-43.1745,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,0,150,3,0,3,90,4,2019-11-02,90,8,9,10,10,10,9,t,super_strict_60,f,f,0.23
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.96396,-43.17537,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,0,150,3,0,3,90,5,2019-11-08,96,10,10,10,10,10,9,t,super_strict_60,f,f,0.26
81535554,2016-07-03,within an hour,1,f,t,f,Rio De Janeiro,-22.96777,-43.18484,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,88,499,149,2,199,5,28,19,2019-10-02,89,9,10,9,9,9,9,t,strict_14_with_grace_period,f,f,0.83
158871505,2017-11-15,within a day,0.5,f,t,f,Rio De Janeiro,-22.96662,-43.18592,f,Apartment,Private room,2,1,1,2,Real Bed,113,420,150,1,0,1,30,16,2019-10-07,92,9,10,9,10,10,9,f,strict_14_with_grace_period,f,f,0.65
97798295,2016-10-03,a few days or more,0.33,f,t,f,Rio De Janeiro,-22.96314,-43.17648,t,Apartment,Entire home/apt,3,1,0,0,Real Bed,130,0,70,2,50,2,1125,10,2019-01-29,93,10,8,10,10,10,9,f,strict_14_with_grace_period,f,f,0.41
87565503,2016-08-02,within a day,0.9,f,t,f,Rio De Janeiro,-22.96557,-43.18039,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,122,500,150,1,90,8,30,3,2019-03-04,70,9,7,10,8,10,9,f,strict_14_with_grace_period,f,f,0.12
159098217,2017-11-17,N/A,0.892333129,t,t,f,Rio De Janeiro,-22.96751,-43.18223,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,88,0,50,1,0,5,31,14,2019-09-10,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.57
159112780,2017-11-17,within an hour,1,t,t,f,Rio De Janeiro,-22.98714,-43.19165,f,Apartment,Entire home/apt,2,1,0,2,Real Bed,122,0,70,2,0,2,1125,79,2019-11-04,96,10,9,10,10,10,9,t,moderate,f,f,3.23
159121006,2017-11-17,within a day,1,f,t,f,Rio De Janeiro,-22.98553,-43.18476,t,Apartment,Entire home/apt,3,1,2,2,Real Bed,1276,420,150,1,0,2,1125,1,2018-01-01,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.04
159122931,2017-11-17,within an hour,1,f,t,f,Rio De Janeiro,-22.97922,-43.19071,f,Apartment,Entire home/apt,7,1.5,2,5,Real Bed,193,600,190,6,70,2,90,16,2019-11-17,93,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.73
130309138,2017-05-14,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.97755,-43.19278,f,Other,Entire home/apt,6,2,2,3,Real Bed,672,420,150,1,0,5,1125,2,2018-01-14,100,10,9,10,10,10,10,f,flexible,f,f,0.09
47917954,2015-11-01,within an hour,1,f,t,t,Rio De Janeiro,-22.97624,-43.19004,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,449,0,150,1,0,2,30,1,2019-10-06,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.63
81876389,2016-07-05,within an hour,0.99,f,t,f,Rio De Janeiro,-22.97535,-43.19097,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,71,0,190,1,0,2,730,2,2018-07-09,80,8,7,8,8,9,9,t,flexible,f,f,0.11
157692684,2017-11-06,within an hour,1,f,t,f,Rio De Janeiro,-22.96181,-43.17896,t,Serviced apartment,Entire home/apt,4,1,1,3,Real Bed,252,400,170,2,50,3,1125,4,2019-09-30,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,0.17
159477931,2017-11-20,within a day,1,f,t,f,Rio De Janeiro,-22.97368,-43.18892,f,Serviced apartment,Entire home/apt,4,1,1,2,Real Bed,319,420,150,1,0,1,1125,1,2019-03-16,80,10,8,10,8,10,8,f,flexible,f,f,0.12
4011741,2012-10-30,within an hour,1,f,t,t,Rio De Janeiro,-22.98336,-43.19339,t,Apartment,Private room,2,1,1,1,Real Bed,151,0,150,1,0,4,1125,8,2019-10-01,86,10,10,8,9,10,9,t,strict_14_with_grace_period,f,f,0.36
159577572,2017-11-21,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.98526,-43.1927,t,Apartment,Private room,4,2,2,1,Real Bed,147,500,150,2,100,3,1125,1,2018-02-14,100,10,10,10,10,10,10,t,moderate,f,f,0.05
155923600,2017-10-23,within an hour,1,f,t,f,Rio De Janeiro,-22.9827,-43.19056,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,155,0,120,1,0,1,60,85,2019-11-12,90,9,8,9,10,10,9,t,strict_14_with_grace_period,f,f,3.68
54547805,2016-01-13,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96573,-43.1789,t,Condominium,Entire home/apt,4,1,2,2,Real Bed,802,420,150,1,0,2,12,2,2018-02-12,100,10,10,10,10,10,10,t,flexible,f,f,0.09
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.9695,-43.18334,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,0,150,3,0,3,90,25,2019-11-13,99,10,10,10,10,10,10,t,super_strict_60,f,f,1.05
99493029,2016-10-13,within an hour,1,t,t,f,Rio De Janeiro,-22.972,-43.18556,t,Serviced apartment,Hotel room,4,1,1,2,Real Bed,353,0,0,1,0,5,1125,14,2019-10-07,99,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.61
159774056,2017-11-22,within a few hours,1,f,t,f,Rio De Janeiro,-22.96993,-43.1883,f,Apartment,Private room,3,1,1,3,Real Bed,151,0,0,1,70,3,60,4,2019-11-03,100,10,9,10,10,10,10,f,flexible,f,f,0.17
158871505,2017-11-15,within a day,0.5,f,t,f,Rio De Janeiro,-22.96627,-43.18828,f,Apartment,Private room,2,1,1,2,Real Bed,109,420,150,1,0,1,30,7,2019-03-08,93,10,10,9,9,10,10,f,flexible,f,f,0.29
139905385,2017-07-11,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.98188,-43.19189,t,Apartment,Private room,2,2,1,1,Real Bed,130,0,16,1,0,1,1125,4,2018-02-15,100,10,10,10,10,10,10,t,moderate,f,f,0.16
130970174,2017-05-18,a few days or more,0.33,f,t,f,Rio De Janeiro,-22.97862,-43.19075,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,202,1000,80,3,100,2,7,1,2018-01-03,60,6,2,8,10,10,4,t,moderate,f,f,0.04
66779360,2016-04-11,within an hour,1,t,t,f,Rio De Janeiro,-22.97415,-43.1893,t,Apartment,Entire home/apt,3,1,1,4,Real Bed,202,800,230,2,20,3,300,33,2019-11-11,93,10,9,10,10,10,9,t,moderate,f,f,1.47
11413986,2014-01-18,within an hour,1,t,t,f,Rio De Janeiro,-22.98242,-43.19429,t,Apartment,Private room,2,1.5,1,1,Real Bed,126,1000,100,1,0,1,1125,23,2019-11-19,100,10,10,10,10,10,10,t,flexible,f,f,0.95
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.96292,-43.17447,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,0,150,3,0,3,90,5,2019-10-06,92,10,9,10,10,10,10,t,super_strict_60,f,f,0.64
139905385,2017-07-11,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.98023,-43.19038,t,Apartment,Private room,2,1,1,1,Real Bed,101,0,16,1,0,1,1125,1,2018-01-11,100,10,10,10,10,10,10,t,moderate,f,f,0.04
20804717,2014-09-01,within a few hours,0.9,f,t,f,Rio De Janeiro,-22.96519,-43.1739,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,130,1000,120,1,70,2,30,5,2019-11-17,92,9,9,10,9,10,10,t,strict_14_with_grace_period,f,f,0.31
66357295,2016-04-08,within an hour,1,f,t,f,Rio De Janeiro,-22.97968,-43.19241,f,Apartment,Private room,2,1,0,2,Real Bed,298,0,160,1,0,2,1125,2,2019-10-05,100,10,10,10,10,10,10,f,flexible,f,f,0.18
39344494,2015-07-23,within an hour,1,f,t,f,Rio De Janeiro,-22.97184,-43.18567,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,210,0,150,1,0,2,5,4,2019-10-06,100,10,10,10,10,10,10,f,moderate,f,f,0.37
85724737,2016-07-24,within an hour,1,t,t,f,Rio De Janeiro,-22.9663,-43.18119,t,Apartment,Entire home/apt,5,2,2,3,Real Bed,239,0,140,5,80,2,21,49,2019-11-17,100,10,10,10,10,10,9,f,strict_14_with_grace_period,f,f,2.14
74463624,2016-05-28,within an hour,1,f,t,f,Rio De Janeiro,-22.96329,-43.17442,f,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,0,150,3,0,3,90,2,2019-10-23,100,10,10,10,10,10,10,t,super_strict_60,f,f,0.2
160178486,2017-11-26,within a few hours,1,f,t,f,Rio De Janeiro,-22.96585,-43.17685,f,Apartment,Entire home/apt,5,1,2,4,Real Bed,252,420,150,1,0,5,7,3,2019-10-10,87,10,9,10,10,10,10,t,strict_14_with_grace_period,f,f,0.13
160218594,2017-11-26,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96603,-43.18789,f,Apartment,Entire home/apt,5,1.5,1,2,Real Bed,202,0,150,1,0,2,1125,1,2018-01-04,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.04
16025756,2014-05-26,N/A,0.892333129,f,t,f,Rio De Janeiro,-22.96692,-43.1812,t,Apartment,Entire home/apt,4,1,1,4,Real Bed,298,0,0,1,0,6,14,1,2018-01-03,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,0.04
160053337,2017-11-25,within an hour,1,f,t,f,Rio De Janeiro,-22.98042,-43.18936,t,Apartment,Entire home/apt,10,5,5,5,Real Bed,5248,10496,0,1,0,4,1120,12,2019-08-15,100,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,0.52
160341289,2017-11-27,within a few hours,1,f,t,f,Rio De Janeiro,-22.96911,-43.19,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,218,1000,150,1,0,2,1125,1,2019-03-06,100,10,10,10,10,10,8,f,strict_14_with_grace_period,f,f,0.11
